text,label
im feeling a little saddened and troubled too sorry for a couple of friends who i wish i could give big hugs to,0
i just hate the feeling of being unhappy,0
i wake up its the uncomfortable feeling i have that i was just mentally abused by my own thoughts and i can t for the life of me remember why and then when i do remember why i honestly wish i hadn t,0
i have hated feeling useless and ineffective,0
i love how comforted i feel when im around hunters sweet family,2
i am still feeling gloomy and down,0
i started to answer no i just was feeling kinda horny sis,2
im feeling lately vulnerable impressionable and a little emotional,4
i know that i do not feel repressed or a prisoner by the guidelines of the lds church,0
i remember the very first day of feeling lousy years ago and how i believed my body was betraying me,0
i had faced were loneliness anxiety and feeling homesick comparing each penny spent here and converting same in indian currency feeling like i have spent a lot getting nervous in early days of new responsibility and last but not the least uk weather,0
i didnt feel like i missed anything at all,0
i was missing him desperately and feeling idiotic for missing him,0
im feeling terrified no control and now my world is shaking the curtains close and it tingles and tickles inside in my pulse,4
i am feeling fairly uncertain about most things right this moment,4
i strongly dislike feeling stupid which is a feeling that comes up for me at least once per day and often more frequently than that,0
i drove back to the beach staring at the thing on the seat beside me feeling very depressed,0
i have to outweigh the feeling of discontent when i finally get in my bed at night,0
im feeling oddly sentimental today,0
i feel sad about it,0
i was feeling melancholy on a cloudy rainy lonely easter sunday,0
i feel like im a shy enormous pink flamingo man,4
i also like to knit but dont do it as intensely as when i was nowadays i mostly knit socks which gives me the feeling that watching tv isnt that useless because i can knit while watching a film or series,0
i now know how bad it feels like to have someone disappointed in me,0
i feel like i have to dumb myself down in order to communicate effectively,0
i have a lot of missing information about how your previous final communication went and how you feel about this guy and what you ever liked about him but i will advise you to not be afraid of him in any way if you don t want to communicate further with him just tell him that,2
i am living with my dad and his wife in his new home and i feel very unwelcome here,0
i cant begin to think of how that would feel morose doesnt even begin to cover it,0
i listen to people explain their frustrations with dating or how they re feeling rejected after a possible date didn t materialise or not getting pas,0
i proclaim to have lost a bit of my sanity and feel so shaky,4
i feel intimidated by these colleagues of mine,4
i begin to feel unpleasant about anime fandom in general,0
i was feeling a tad bit nostalgic and decided to watch a classic starring bruce willis in the old flick titled monkeys,2
ive got all those books and i feel reluctant to sell them,4
im sad i feel that every heartbroken song was written just for me,0
i just follow my dreams and my heart and some how that makes life feel sweet and work for me,2
i feel more inhibited more shy in my own town with a camera than i do in the centre of london,0
i get bored i get scared i feel ignored i feel happy i get silly i choke on my own words i make wishes i have dreams and i still want to believe anything can happen in this world for an ordinary girl a class profile link href http www,0
i didnt want to be lazy or feel groggy so i just kept drinking red bull,0
i absolutely love working and the feeling of accomplishment i get from it but i am tangibly physically unhappy with the family life i am missing right now,0
i really cant count the number of times i cried feeling overwhelmed by someones expression of concern or just by the very fact that they were thinking of me,4
i feel like such a lame person but sigh i just don t know what to do i m so damn shy,0
i feel like a hot mess and i probably am,2
before getting back the results of a test in school,4
i always notice even though she is fabulous at hiding it according to the rest of the world and feel it keenly and am greatly distressed,4
i feel insecure all the time,4
i am now turning and i feel pathetic that i am still waiting tables and subbing with a teaching degree,0
im so going to end up feeling slutty and be like ah,2
i am feeling a little rejected by my sister,0
i feel paranoid,4
i am totally enamoured with this dress it is so flowy and lovely perfect for a warm summer day it feels really romantic and springy and i am so so excited to show you all,2
i even feel that he is still feel gloomy and moody till now,0
i have to actually tell myself to breathe breathe breathe in and out when i feel absolutely terrified because i know i can t just go home that the life i missed isn t there anymore,4
i feel people around me do not understand it they have no acceptance that i might need to grieve and suffer not only from the loss of my mother but the grief of never having a loving relationship expressed in ways i would want,2
i think honestly i did feel a bit vulnerable,4
i feel so blessed as i ve said numerous times before that i have met so many nice and caring people through the blogging world,2
i didn t even think i was the type of person that could feel homesick,0
i have a feeling we ll see the aftermath of laura and gilbert a target blank href http theybf,0
i am so sorry you are feeling so sad,0
i am also able to say no comfortably when people ask me if i feel as if my sexuality is being repressed,0
i have always had people in my life who have gone out of their way to put me down trip me up or make me feel as if i were completely moronic or not worthy enough,0
i drew this because i feel hated,0
i feel nervous i dont feel super confident that i have it until i have the trophy,4
i really feel hesitant,4
i am feeling uncertain about anything that we can have an open dialogue about it,4
i am used to being let down and feeling rejected by guys,0
i have no better word to describe the way i feel than heartbroken,0
i subconsciously feel a little bashful at the display of nakedness in front of me while watching the maid wipe windows on the outside of the room actually its just her shadow behind the drawn curtains,4
i feel wholly and completely loved well most days,2
i have a confession to make and i feel so rotten about this,0
i feel very ignored,0
i was the new guy and you never know how people are going to react how theyre going to feel about you but everyone was really gracious,2
im looking forward to seeing familiar faces again saying thank you and importantly staying connected in many of the wonderful ways that make a craftisan feel like its not such an isolated life after all,0
i tend to avoid the news because i often feel like it doesn t add value to my life and only makes me fearful anxious and slightly paranoid,4
i feel bad listing the movies becasue i like them so much,0
ill feel so troubled over the most trivial matters,0
i know that ann is still feeling very homesick,0
i hate that feeling it makes me feel so ashame and stupid,0
i feel jaded about everything,0
i do know how you feel if you re little apprehensive about offering your gold jewelry for your minimal more cash so i am gonna share what i found with regards to the process of selling gold jewellery for some revenue,4
i do sometimes feel as if i am a little unsure of who i am and how independent i really am,4
i remind myself or am reminded of my passions and opinions i just feel incredibly agitated and frustrated there is this ball of energy with no channel to travel,4
i have no feelings of discontent,0
i feel rejected like my peers dont really understand me and as a result arguments ensue,0
im feeling lethargic these days hence the long hiatus,0
i didn t feel as terrified or as nervous as i normally would in that type of situation,4
i want her to feel humiliated and guilty,0
i resented being made to feel like a bad person for not possibly contributing to the better good and to the profits of some unspecified equipment maker,0
im making more mistakes thinking less clearly and feeling more anxious,4
i feel that he was being overshadowed by the supporting characters,2
i feel like the emotional fog is finally starting to lift,0
im feeling abit uncertain now,4
im around my husband or home alone thinking about him that i feel hopeless,0
i feel dont mention food and dont think ur being considerate by noticing my obsession with this and talking to me about,2
i feel like im being punished for something that i didnt do,0
i feel burdened by her and the fact that i have no help what so ever,0
i did not feel like an intruder or at least as an unwelcome one,0
i make an effort to ask jason s friends questions and include them in the conversation and it makes me feel like a considerate person a feeling i don t get often,2
i was on to stop labor made me feel terrible,0
i got shots from as many likely angles as i could feeling like a moronic tourist but deciding not to care,0
im feeling a bit pathetic today i cant stop crying,0
i feel beaten and discouraged,0
i quite often get up feeling groggy but after meditating and having a fresh juice i feel as good as new,0
i remember feeling uncertain about myself when i was young and especially when i became a teenager,4
i know i can do it and in fact that i will but i feel terrified that the stories won t be as good as they could be and that any readers that i can actually convince to buy the book will read it and hate it and never want to read anything by me again,4
i am starting to feel a bit disheartened with my progress on my physical tbr there are still boxes of books next to my bed and they are not going away as fast as i want them to,0
i think it is common to feel helpless at times like this,0
i start to see it s a problem when one afternoon i feel so depressed i can t wait the one hour until my friend comes back to talk to her,0
i still very much feel submissive,0
i feel like its at times like these when things seem a little more uncertain that i thank god more for the small things,4
i feel myself slowly not caring about living up to other peoples standards when it comes to aesthetics and how i present myself,2
i feel like i get more and more frantic with no clue which way to turn what direction my life is going or if i should even care,4
i have gained some weight i feel very insecure in my self image,4
ill admit to feeling a little paranoid and wondering about how many others had defriended me,4
ill smoke a few cigarettes because im feeling a little nervous,4
i have to admit that i m feeling quite gloomy today the first real day on my own in atlanta,0
i chose to share that little personal snippet in my phone because i know i m not the only one that feels this way and i know i m not the only one that was petrified to face it,4
i feel lethargic and crave junk food and pop,0
i get upset that i try to rekindle some sort of feeling excitement remorse longing anything but like i said even this feeling becomes a temporary phase,2
i didnt feel exhausted,0
i still feel mentally in the game but a string of unfortunate events most i haven t written about had me sitting on the sidelines temporarily,0
i moved into uni today and i feel so homesick and lonely and useless and part of mes saying fuck it go home and get a job and sod the degree,0
i am feeling slightly apprehensive about tomorrow s crim exam that has a hefty weighting of but not to the point where i am sweating buckets or reaching for the razor blades,4
i could elaborate how ww is a plan that gives you freedom and boundaries without feeling deprived and how finding your nitche in moving and sweating makes all the difference or the nuts of bolts of the day in and day out choices my story my struggle goes deep into the core,0
i have found both in my own life and from coaching hundreds of people during the past years that one of the main things that makes it hard for us to make good decisions is our feelings especially the unpleasant ones such as sadness rejection fear etc,0
ive been feeling like i cant put a lot into this because hes not caring about it anyway,2
i feel it is quite unfortunate to be suggesting an anything but conservative abc type political message as i am someone who holds many values in common with those articulated by the conservative party,0
i seem to be feeling a little less anxious this week but i sure wish that i could check on her every week at the doctor instead of the that are scheduled,4
i feel terrible for mrs,0
i think its just a subconscious acknowledgement about my feelings towards eddie eg ignored,0
i stopped feeling intimidated when looking at a wod i guess that means i am learning how to find a right balance where to scale down and where to push harder,4
i always feel this sadness and aching in my heart when i look at him,0
i feel helpless,4
i feel uncertain and uneasy,4
im not trying to sound so depressed or sad or heartbroken but feeling all shitty once in a while is just human,0
i hate complaining all the time but it s so scary to feel so alone,0
i have a feeling she will sleep through the night more and be a little less agitated,4
i feel so embarrassed about my clothes when i am at school,0
i also feel that no one in the music school is really being very supportive of me on this,2
i feel a gentle tap on my shoulder,2
i never got anything from mountain lore forest lore or cave lore and only once from town lore and i feel like i probably missed opportunities to try them,0
i feel like were hitting this sweet spot ds is going to rd grade ds is going to st and dd is headed for her last year of preschool,2
i feel bad for anyone who has ever had to watch a game with me,0
i feel helpless to overcome the voice that is telling me consistently and firmly that i look disgusting and huge,0
i feel foolish for thinking this would work,0
i too still believe in feminism and i still believe in the saving power of rock music as bauer proclaims at the end of the article so why am i left feeling skeptical and unconvinced,4
i look at this list and think no wonder i have no idea who i am that i feel like a blank,0
im sick of feeling crappy,0
i was left feeling slightly intimidated and overwhelmed,4
i tried to pinpoint the exact thought that made me feel crappy after presented with a task,0
i like to show the homeowners these catalogs to get the feel of this a rel nofollow target blank href http www,0
i feel like hopeless helpless worthless scum,0
i don t feel unwelcome there,0
the funeral of a friend who was killed in a car accident she was of my own age,0
i feel like a dirty heal and unconformable,0
i cant be sure if i subconsciously feel abit guilty for arguing with my mum,0
i can feel more submissive,0
i can feel suffering and turmoil but it also feels the same,0
i am still feeling passionate progressive and motivated but i am no longer trying to do everything and anything that i have never done before,2
i have just had such a crappy week that i am still feeling all agitated and like the day wasn t what i wanted,4
i feel groggy today and tired,0
im reading through the online world of blogs i start feeling pretty dumb,0
i thought i was ready for commitment for a relationship with someone but when it happens i just feel numb,0
i feel like ive reached the point where we are doing more emotional damage than health fixing especially since you know we arent cathing,0
i saw kyuhyun in the crowd today while i was strolling through apgujeong with hyunjin the woman breathed feeling every bit sceptical at her own words,4
i am feeling mega pathetic and clingy todayyy,0
i read a story that left me feeling confused frustrated and a little angry,4
i feel stupid about my diamond richie mix up,0
i do have dark chocolate i may have a square if im feeling the need for a sweet,2
ive been more intensely feeling unloved,0
i feel so remorseful for doing this to him,0
i combinations frozen yogurt food art and many more snaps making me feel so miserable about my life while i was still stuck in the office,0
i feel troubled over,0
i feel so frightened i wanna run to you i wanna call but i ve been hit by lightning just can t stand up for falling apart can t see through this veil across my heart over you you ll always be the one you were the first you ll be the last,4
i function best with a lot on my plate and feel very uncomfortable with my life if i have nothing to do,4
i feel most frightened,4
i feel like other books i pick up are going to be dull and boring in comparison,0
i was feeling quite embarrassed and quite a wee crowd had gathered outside the bank,0
ive been feeling kinda gloomy lately,0
i feel i cannot be loyal i should step down,2
i am feeling very sentimental and i am going to miss college i am thrilled about this new upcoming adventure,0
i admit to feeling slightly alarmed that her book was also based on olden sarawak and there seemed to be parallel plot lines to the jugra chronicles,4
i feel shaken or angry that my husband keeps lying to me and is a sexaholic i often start to feel mad at god,4
i can feel an unpleasant pressure from it,0
i severed i feel suddenly empty much smaller and oh so tired,0
i think people reject their feelings because they re terrified of them but the truth is that once you see that you can t die from them and that they actually go away they re not so scary,4
i dropped erik off feeling rather discontent with the evening,0
i feel aching all over my body,0
i feel is still really low in my abdomen,0
i sit here feeling blank about this,0
im just feeling jaded,0
i have been aware of one traumatic memory that has been surfacing on and off leaving me feeling nauseas and gently terrified always,4
i feel hot irritated and tired,2
i seem to have managed to start the week with a little bit of a hangover annoyingly so i have been sitting here feeling groggy all day,0
i feel those submissive feelings ill write down what i was doing or what brought them on,0
i decided to see if i could locate margaret or jeff as i feel a longing to know how they are,2
i was feeling so indecisive and blah,4
i want to do is sleep and i feel so bad for the boy,0
im supposed to feel compassionate towards that little girl but i feel like she never existed,2
i was able to maintain physical and mental activity as well as have a necessary structure and routine without feeling pressured to overdo it,4
i devised myself rather than had suggested to me the flower distribution and im esp pleased as i bought the flowers when i didnt have my bank card it feels much harder to be generous when having to be especially careful with money and im now wondering if that was the lesson of losing it,2
i feel like i missed out not being born into any particular religion,0
i feel like i have to start taking it more seriously but i m already exhausted,0
im sure anyone whos seen someone close go through this process you feel entirely useless in this situation not being able to take away any of the troubles or ailments,0
i am very glad they came and glad i risked feeling foolish,0
i pray for those who are feeling unloved and lonely,0
i feel a sort of sweet relief when i look around and realize that or house looks like a home not a radio shack and that makes me happy,2
i adore who watches my gift list and when he knows im feeling unloved he surprises me like this,0
i know what it feels like to legitemately liked by someone that somehow got me to feel the same way which trust me takes alot i want that in my life,2
i feel that the perpetrator should be punished to the full extent of the law,0
i could feel the depth and richness of the hot pot starting to develop but every small event took me away from gathering the heat to speed along the process,2
i feel im being generous with that statement,2
i feel frightened to be a citizen of india where honest performances are neither recognised nor appreciated,4
i have no money to sort any of it out and i feel very messy,0
i am feeling the effects of lifting weights a couple of times last week and i am loving it,2
i feel dumb but happy,0
i was feeling remorseful about my breakfast and so i took a diet pill,0
i know ken has this down but im feeling really inadequate what am i doing wrong,0
i have also learned it takes a lot of effort and positive thinking for me not to break down in tears over feeling exhausted and guilty for not being a better mom,0
im feeling today as about how i liked the books when i read them if i made this list tomorrow it would be different,2
i am feeling shaky all day too,4
i stand here i feel empty a class post count link href http mooshilu,0
i want to not feel shy with them i want to have fun with them,4
i feel them and im loving it,2
i sometimes feel shitty and guilty for buying into them without actively making any choices i am about as normative you can get in terms of the fashion blogosphere,0
my girlfriend who had spent months abroad broke off our relationship by letter,0
i always feel terrible afterwards and even more helpless which is yet another thing perpetuating my depression,0
i feel like ive been reading lisas blogs for ever and it was lovely to finally meet her and her boys who i recognised immediately,2
i got into austin just after last night exhausted and still feeling pretty lousy from the cold i got in seattle last week,0
i have been going around feeling like i have roundly abused my poor tongue so ravaged by hops has it become i think it is a challenge to think of taste as a really physical sensation,0
i feel ungrateful and i know i feel ungrateful and i hate myself for feeling ungrateful hellip and yet i don t get that last bit,0
i had and not having any lingering feelings nor longing for anyone,2
im feeling low i usually just want to lay in bed and do nothing,0
i do at times feel a bit strange with my mom ushering her about as though shes her traumatic brain injury is really doing a toll on her mental and physical capacities,4
i feel extremely discontent right now,0
ive heard it so many times already im already feeling skeptical of whatever they say,4
i just have a feeling it will be pretty in this lovely yarn and im stash busting as well which is a bonus,2
im feeling lame about my progress is to look at my pics that ive taken,0
im feeling somewhat verbally lame as i listen for the eighth time to suzanne vegas nine objects of desire,0
ive filled in some of the holes beneath my desk with foil as i feel distressed by the idea of losing one of my sewing machine feet or the bobbin case down there,4
i feel weepy and that makes me want to avoid people so i dont freak them out,0
i thought this was a good idea in that it gave you time to recover if you were feeling nervous or overwhelmed and also gave you the opportunity to make your escape if you felt so inclined,4
i imagine that in the end it might feel like you do about not fully loving,2
i dont want to make a bad impression with my new co workers in both my job or my lab simply because i just feel so insecure and agitated all the time,4
i feel empty a href http mohdashif,0
ive finished it i feel foolish for having put any expectations on the story when i began reading it,0
i need these crutches but i feel like i cant help it i resigned myself to a position of being miserable so long ago that its taking me baby steps to realize i dont have to be,0
i feel very helpless and even useless,0
i am feeling extremely devastated right now because ebloggy does not work just when the mental sewage system is clogged up its diarrhoea time and there is no virtual toilet paper in sight,0
i feel like tna missed a trick not keeping the tag team of crimson and amazing red alive,0
i guess avoiding the boundaries conversation with him has me feeling a little unsure about my confidence and strength,4
im just being straightforward theyd feel hurt,0
i am supposed to go about being strong when i feel so inhibited,0
i ended up eating lots of carbs on both days but i didn t feel as pressured to eat a bunch on the last day,4
i almost always feel awkward,0
i feel dumb putting so much thought to such a stupid little thing but its getting to me,0
i love that its adoption of a teenager which many people feel afraid to consider,4
im feeling so so insecure,4
fear of thief,4
im feeling generous its easy when youre giving away other peeps stuff if after you vote you visit the a href http www,2
i head upstream to explore bringing my notebook to write up the events of the day and i soon find running water with some small pools big enough to strip down and throw some water on the ole corpse which feels lovely,2
i know about have to do largely with the fact that any feelings romantic or sexual i have successfully hidden from myself,2
i will ever feel i admired virtually everything about you,2
i feel groggy this morning,0
i already went out of my way to be as considerate as possible to others but now i feel like i am being abused,0
i still have that feeling to you until now ya the feeling to loving you,2
i told you i never wanted you to rot in hell and most of the time i wished i was just less stupid and clumsy so that you will never ever feel unhappy,0
i am so fucking sick its not funny my head feels like its going to explode my sinuses are aching my stomach is feeling sloshy im not sure if thats good,0
i feel awful that these thoughts are running around in my head but i can t help it,0
im feeling kinda homesick,0
i stop learning or if i am feeling inhibited my performance flounders,4
i am speaking for myself right now but i know there are a lot of people who feel drained because of that non closure that occurs when we never get to be done with something,0
i thought id try to demonstrate the difference as i know if i hadnt seen it for myself i may still be feeling doubtful,4
ive had too much training in grammar and language and reading something written like this kind of feels like im being assaulted,0
i also feel ashamed at the hurt caused and ashamed at the things ive done that were not in my character and were down to being manic or whatever you want to call it,0
i need even with his love and grace i still feel like i would feel lost without human companionship and i dont know how well id be able to deal with the loss of some of my best friends,0
i know you re only doing this because i want it not because you re feeling submissive or even sexual,0
i hope youre all feeling very fond of me by now,2
im stressed angry upset to the point where im feeling numb but one more bad thing is sure to set me over the edge,0
im feeling exhausted today,0
i feel like i m being mentally and emotionally assaulted with something and i just wanted to write that down somewhere,0
i was laughing at my husband because he was still feeling skeptical with me cooking nice gozelemes,4
i wish i didnt feel this afraid to talk to new people,4
i am just feel so shy cause i realized those people behind me just didnt dance and look at us gt,4
i feel like ive gone out of my way to be particularly considerate about not having inconsequential complaints so i dont illicit those feelings in others that i so ungraciously had before as well,2
i feel an aching tiredness that goes down to my core,0
i am expected to be monogamous which to me feels like i am being faithful to someone who is with someone else,2
i would take days that i would feel low tuck them away and ignore it rather than sitting in it like i had learned to do in the past to get through these moments,0
i just do it to keep up with ian but really i feel shitty about it and wish i could just date ian,0
i feel like the one who is being blamed and the one who would get upset if problems arose in the future,0
i could feel myself moving slower and being generally more lethargic than our last ride on the same trail,0
i feel myself very fake to him,0
i love and feel passionate about i m living my dream and now that i ve gotten a taste of what that feels like nothing can stop me,2
ill have to admit while it was an awesome feeling many a time i didnt know what to say froze or went mind blank while observing her,0
i always feel kinda sad for them when the authority figures eventually show up on the scene and squeeze all of the risky fun out of their play time,0
i feel suspicious of innanimate objects and as though my house is actually the set of a play or a movie or some kind of model of itself and how did i come to be here and why is that carpet looking up at me like that,4
i dont have a solid reason for beginning self harm it was a number of things really but i just had these feelings of being worthless that no one would ever like me that i was ugly that i didnt fit in that i was horrible,0
i feel defeated conflicted poor lonely rejecte,0
i went to pick up the kids feeling scared and trembly and very self critical for my stupidity,4
im feeling indecisive about what i want to do with the rest of my life,4
i am feeling a bit restless these days,4
i feel that sweet pang and a desire for adventure and excitement,2
i feel quite strongly that students should be punished due to how well or badly they have faired compared to a completely unrelated group of people,0
i was feeling a bit disheartened until one of our black belt instructors at the dojo richard and i own asked why let anyone else set your destiny,0
i feel a bit sad that todays youngsters will never get to experience the bit of culture that my generation and those before it did,0
i personally feel they are doomed to finish dead last in the nl central without this key cog to any championship team,0
i feel so guilty sometimes that he has to share me with the challenges life has thrown our way financially emotionally and most recently medically,0
i managed km in one go once feeling really exhausted afterwards but i survived,0
im at work and hes at school most likely feeling like garbage and suffering through his day when he really should be home snuggled up in bed with his mom making him chicken soup for lunch,0
i should feel awful about the nonexistence of gods,0
i never wanted to be kissed never wanted to break the code but shed stolen that from me and i feel like i lost something i will never get back,0
i feel that was one of those episodes where everything just fell into place i really liked how that one turned out,2
i still feel regretful and wish i could take back every moment from hours ago,0
i expressed my concerns that jens mobility had really declined to the point that she now sometimes uses crutches and on a good day the doctor suggested occupational therapy and said he would contact our local occupational therapist and we went on our merry way feeling rather disheartened,0
i don t know if anybody will ever be able to feel how i feel or at least relate when everything is lost you find yourself missing and longing for it them,0
i am gonna feel lousy i might as well feel lousy while i am doing something,0
i started feeling a bit homesick with the mention of mulligans name,0
i try not to care when hes with his party friends especially since he doesnt usually take me and i feel like hes embarrassed of me or doesnt want to deal with me on his night of fun and glory of being cool,0
i feel fearful seeing this bridge an emotional tith sam ath whose year old son died in the disaster told afp,4
i feel ugly i m more inclined to wear ratty jeans and a sweatshirt than a beautiful dress though i might still wear a pair of heels around my house to boost my self esteem ever so slightly but i definitely won t bother to buy a new pair,0
i began the day feeling intimidated courthouses are designed to intimidate but ended the day cheerfully chatting with the judge in his chambers,4
i watched her tears fell i really feel so heartbroken,0
i feel emotional about how people have treated me over the last few months and years,0
i wasnt actually a registered conference goer well i was in one dealing with sexual abuse in the gay community that kind of awoken some feelings i had repressed for a long time,0
i went but i did feel shaky,4
i tried going raw vegan for two weeks and it made me feel awful,0
i know how you feel and im sorry,0
i was feeling so reluctant the whole day today the only thing that i feel like doing is just sticking my ass on the benches ground having heart to heart talks with my favs staring into space and nothing,4
i can understand that the people here are not nice to them and that they feel isolated and alone and think this life is just not worth it anymore,0
im feeling so restless today,4
i feel really overwhelmed with mine,4
i lie in bed my legs are in constant motion i feel i am out of control as they have to be shaken or tapped or just doing something,4
i feel remorseful for not making the most with them,0
i feel all messy,0
i remember that beauty truly is in the eye of the beholder people see the beautiful compliment as a statement of how valuable they find that person and people don t want to kick someone when they are feeling vulnerable,4
i start to lose that sense of independence in that i feel a lot more hesitant to do things,4
i usually feel energized i just felt exhausted,0
i was made to feel that i was damaged and not good or giving enough when in reality nothing is ever enough,0
i feel that this reality is tragic,0
i have been told that these same vendors feel like they might end up supporting much more than just one more platform as linux has many popular distribution releases these days,2
i know this is supposed to come across as funny but i can t help but feel sorry for the poor guy,0
i go to little tiny andover and take a walk at night i feel absolutely terrified,4
i notice enjoyable moments are even more enjoyable because i recognize how far the feelings i get are from the horrible sensation i get when something bad happens,0
i feel really dirty now but it felt really nice,0
i live in philadelphia pa and i m pretty sure if he said you were just under and drove you home he was feeling sympathetic and if he was going to ticket you he would have right then and there,2
i could easily describe this transformed feeling as hopeless but it was an anesthetized type of hopelessness,0
i feel discouraged that im never going to get on a good schedule because another big life change is going to happen again,0
i feel horrible most of the time,0
i did kind of feel bad for him,0
i also feel like i have been accepted with open arms hearts and minds thanks for facilitating this welcoming and supportive community marie,2
i am allowed to feel guilty about neglecting the work that was due and the part of myself that did want to do it,0
ive been quite confident in what i believe for my whole life this occasionally over whelming feeling of uncertainty has truly shaken me to my core,4
i just feel like weve been living in a weird time warp like its only wednesday,4
i may feel discouraged and frustrated,0
i feel i am suffering from a bad case of i only want to nap,0
i feel like she s judging me and he s not here and i don t want to seem like the needy girl so i don t know,0
i feel like a soda in a can shaken turbulently and flew violently out of its container the moment it felt air exchanging its freedom to you,4
im kinda exhausted today and you might be feeling exhausted reading this post too,0
when i was attacked by a teenage boy and had my wallet stolen,4
i feel awful,0
im feeling that longing urge to create something again,2
i feel like everything about me is defective and wrong and needs to be changed but when i change it the new thing is wrong too because its mine and therefore it must be wrong,0
i am feeling so helpless ma i am being unable to fight your illness i am being unable to take you out from that pain i feel helpless today,0
i feel like im the one to be blamed for all things,0
i worry theyll feel rejected or take my chosen plans as an insult,0
im already feeling emotional before i had a chance to say anything at all she turns to me says i love you,0
i realise that although i originally started this blog for a specific purpose it has really grown beyond that and i shouldnt feel pressured to writing about specific things,4
i started to feel rotten sore stomach sickness and needing to go the toilet,0
i was starting to feel alarmed,4
i feel you getting frantic close and just before you do you pull out and turn me around surprised i move easily for you,4
i think the sooner we do the better well all feel greg im already in a distressed mood mom,4
i feel idiotic since im going to bring completely separate issues up to him,0
ive sat there and wondered why a guy i liked hasnt texted me calling is not really my thing it makes me feel too awkward or why when he seems all efforts to the contrary he wont take a chance on me as his girlfriend,0
i still feel so empty and lonely,0
ive been having trouble sleeping my anxiety is causing my social life to suffer i lack the motivation that used to drive me work is quickly becoming a chore where i was once satisfied and i feel dull and uninteresting,0
i feel somewhat disheartened i guess having to submit something lacklustre in just to meet the deadline,0
i don t know if i have told this to you but i feel intimidated by how smart you are,4
im feeling nervous about it,4
ive been at the lowest ive ever been feeling really shitty about myself,0
im constantly feeling alone,0
i almost feel intimidated by the attempt to describe it,4
i feel having to work with a useless good for nothing like you,0
ill admit to feeling very nostalgic when i see photos of my sweet little girl in halloween costumes i made for her and i dream of the day that ill be called upon to fashion a small costume for a grandchild,2
i feel very blessed to be given the chance to do what i love,2
i came out of the movie feeling like i had a bunch to learn from the character i just played and then i came to the unfortunate conclusion that he was a fictional character and he didn t exist,0
i am just feeling shitty right now,0
i feel so repressed when compared to dear a href http eurodancemix,0
im trying to do better with my spending but i feel so deprived,0
im feeling melancholy with all the back to school stuff today,0
i feel so stressed out with family problems,0
i woke up feeling ugly and im sure i looked like a hot mess,0
im totally digging and all the band business over the last little while i feel like ive been totally socially and emotionally neglectful of a lot of shit in my world,0
im really feeling hot comfort foods this week,2
i am sorry amma if i made you feel bad but i was being honest,0
i remember waking up feeling anxious and excited to read the bible its amazing how god will change your desires,4
i do know is that even though its hard and sometimes we feel inadequate drained and like we cant go any further and just need a break even for a week or two,0
i did feel very very heartbroken that i did not enter semipro,0
i read listen to music do various other things but am feeling unhappy with myself,0
im kind of feeling nervous and anxious about all the shit i have to do today,4
i was feeling extremely shitty physically this morning,0
i woke up feeling very distraught and aware of something terrible which will happen soon,4
ive been waking up to a bladder that feels extremely unhappy and i found any type of exercise made it worse or definitely irritated it,0
i feel i am a rejected child,0
i said eventually it brings me down again not only because of the sugar that it contains which as i said ends up making me feel groggy and gives me a tummy ache but also because of the guilt i feel afterwards,0
i feel left alone,0
i was feeling compassionate at that time though ive no tissue so i thought my form of compassion lol of asking around for it but i cant stand the look on her face ah,2
i woke up on the sofa feeling extremely agitated around pm,4
i knew yesterday that i was getting a cold but this morning i feel terrible,0
i remembered that i gave my day to the holy spirit and filled with his grace how could i feel disturbed with this situation,0
i am and growing up when i was feeling unsure about myself and my feelings i would hear about actresses i looked up to being very open about it,4
ive been feeling very intimidated and overwhelmed by the workload this semester and so ive just been avoiding doing what i need to,4
i feel so uncertain all i did was crying over the phone saying i cant finish the reading,4
im suddenly feeling lighter less burdened by the weight of my life,0
i do feel devastated,0
im starting to dislike the feeling of not caring about whats going to happen tomorrow,2
i feel so strange with english right now,4
i feel that our values need to be shifted in the direction of caring for all things on earth for each other and for the planet we live on,2
i feel as defeated as i did today i wonder if im doing this parenting thing all wrong,0
i feel myself being very indecisive about how i see my work life playing out,4
i feel is a dull worry,0
ive said that i feel like i should explain it so yall dont think im perverse,0
i can t believe i feel so petrified,4
i had to have something to give the katy and the danny and of course they stalk my blog and of course i couldnt leave erica feeling unloved,0
i can describe what happens to me is that i feel shaky,4
i feel bore and restless,4
i feel unsure or neutral about changing but really does not want to change,4
ive fallen asleep embracing a person but never a book and we both woke up this morning feeling kind of awkward about it,0
i remember feeling terrified around plants back when i was a kid,4
i feel humiliated the annoying little college student who takes on causes and pesters everyone about them,0
i feel no word can be quite as dirty as the word sexual intercourse where it is used wrongly,0
im feeling a little vulnerable,4
i know that if my core perception doesnt shift then no matter how many times i am able to check off something ive gained a friend better health rewarding work i will simply move down my list and find something else to feel needy about,0
i find myself having much more time to think about myself without feeling depressed to actually be able to write and imagine without feeling trapped or like i am missing out on something a near constant feeling i have in cities,0
i feel slightly weepy about this milestone and a lot happy,0
i am a year later heavier than ive ever been i gained back that lbs in the weeks i was pregnant trying to sort out feelings for my troubled marriage missing my hearts dream of dance wondering if ill ever want more kids again and if that makes me a horrible person,0
i also feel sometimes that ive missed out on things because of the amount of times ive had to leave somewhere early to take someone home,0
